Airport_ID,Name,Country,Degree,DegreeCentrality,Betweenness,Closeness,Eigenvector
3845,Wilmington International Airport,United States,5,0.0015688735487919673,0.0,0.2766733223370084,0.003891625501158634
669,Kraków John Paul II International Airport,Poland,52,0.01631628490743646,0.00020352803401793468,0.3157946888624653,0.05044953291839199
2874,V.C. Bird International Airport,Antigua and Barbuda,23,0.0072168183244430495,0.0006344979421411905,0.3103817686014803,0.012436638357484753
5997,Nagoya Airport,Japan,6,0.0018826482585503606,3.976974622198244e-07,0.2239477197667065,0.00010991212420780694
6085,Zhezkazgan Airport,Kazakhstan,2,0.0006275494195167869,0.0,0.25005884660651234,0.0006380934791535444
5468,Bearskin Lake Airport,Canada,4,0.0012550988390335738,0.0,0.18162648885849433,3.607545948002348e-07
2041,Whakatane Airport,New Zealand,1,0.00031377470975839345,0.0,0.24648105181747873,0.00015080948492045165
6776,Sialkot Airport,Pakistan,9,0.002823972387825541,1.2059855250422947e-07,0.29105022831050226,0.004941876591636858
1309,Dole-Tavaux Airport,France,3,0.0009413241292751803,0.0,0.2613580449401345,0.002727711046471362
6121,Igarka Airport,Russia,1,0.00031377470975839345,0.0,0.2345451869296438,0.00015864380495756296
5538,Bathurst Airport,Canada,2,0.0006275494195167869,7.487235698072287e-05,0.26295379537953795,0.0009237614438093696
253,Port Bouet Airport,Cote d'Ivoire,21,0.006589268904926262,0.00022219417659541778,0.3035527193066006,0.011702954296615489
8180,Zona da Mata Regional Airport,Brazil,2,0.0006275494195167869,0.0,0.2236177378613528,0.00010652542053509209
3931,Chiang Mai International Airport,Thailand,26,0.00815814245371823,0.0011353031251970821,0.29624465514036064,0.008939270986371378
2613,Leite Lopes Airport,Brazil,12,0.003765296517100721,2.4052733596159933e-05,0.26582700809074983,0.0014395692175768488
3571,Wiley Post Will Rogers Memorial Airport,United States,7,0.0021964229683087543,0.001098586910768815,0.2329337816108756,0.00011206889640903635
206,Fort Mcpherson Airport,Canada,1,0.00031377470975839345,0.0,0.14570475014858503,2.89520282978575e-09
4112,Akron Canton Regional Airport,United States,11,0.003451521807342328,9.967354942852742e-09,0.2927882406982085,0.008730213431428572
6270,Groote Eylandt Airport,Australia,3,0.0009413241292751803,0.0,0.23012491876669797,8.84028471869554e-05
1197,Larnaca International Airport,Cyprus,55,0.01725760903671164,0.00040482094827929034,0.3277794919263602,0.05464051664464569
4062,Armidale Airport,Australia,1,0.00031377470975839345,0.0,0.2589793596619535,0.0002667143994001492
280,Diori Hamani International Airport,Niger,9,0.002823972387825541,1.6390722323283703e-05,0.30026380252496704,0.006657471654471422
1106,São Pedro Airport,Cape Verde,6,0.0018826482585503606,0.00010407270164737955,0.30068874422115294,0.006337102037888283
202,Sept-Îles Airport,Canada,10,0.0031377470975839346,0.002049004037357411,0.26367171341110285,0.0011165550630770982
2053,Mazar I Sharif Airport,Afghanistan,4,0.0012550988390335738,3.608283148604094e-07,0.282710902155593,0.0026111845710374065
5582,"Mo i Rana Airport, Røssvoll",Norway,5,0.0015688735487919673,3.139716806998614e-06,0.2310759860788863,0.00034580961972423475
4044,La Crosse Municipal Airport,United States,2,0.0006275494195167869,0.0,0.28084243919633417,0.001980571986664565
2255,Pohnpei International Airport,Micronesia,3,0.0009413241292751803,4.899817326036963e-05,0.18550640279394645,1.1603980171801728e-06
5918,Ipota Airport,Vanuatu,3,0.0009413241292751803,0.0,0.20800156637514686,9.756026285329513e-06
3098,Jaipur International Airport,India,8,0.0025101976780671476,4.599486069669968e-07,0.2783892382948987,0.003414096385663161
7394,General Leite de Castro Airport,Brazil,1,0.00031377470975839345,0.0,0.21329139338776604,3.972258604145615e-05
9888,Kao Airport,Indonesia,1,0.00031377470975839345,0.0,0.21098973849718636,1.5698790326050583e-05
11498,Alashankou Bole (Bortala) airport,China,1,0.00031377470975839345,0.0,0.2351335399144164,0.0002010856126012459
4040,Toledo Express Airport,United States,4,0.0012550988390335738,7.453419260365258e-06,0.28096623468218285,0.001464657412940211
1991,Huahine-Fare Airport,French Polynesia,4,0.0012550988390335738,0.0,0.23050773904238392,3.81010861941287e-05
2658,Cañal Bajo Carlos - Hott Siebert Airport,Chile,2,0.0006275494195167869,0.0,0.2517775319955759,0.0002291510449452103
2023,New Plymouth Airport,New Zealand,3,0.0009413241292751803,0.0,0.24659548127514702,0.00018635771744046655
3253,Sultan Khairun Babullah Airport,Indonesia,3,0.0009413241292751803,0.0,0.2438781756963575,0.00029806702229874857
6955,Wuhai Airport,China,4,0.0012550988390335738,1.5448244763957373e-06,0.2810157834406137,0.0015634809845426036
225,Bou Chekif Airport,Algeria,2,0.0006275494195167869,0.0,0.25205631129389433,0.0006712428792637543
1627,Graciosa Airport,Portugal,1,0.00031377470975839345,0.0,0.20729803564459476,3.2970998465428085e-05
2280,Matsumoto Airport,Japan,2,0.0006275494195167869,0.0,0.2447960672862739,0.00030451481474419293
5937,Al Ain International Airport,United Arab Emirates,2,0.0006275494195167869,9.419150420995844e-08,0.2304244089364471,0.00022858410818477835
6319,Pormpuraaw Airport,Australia,2,0.0006275494195167869,0.0,0.2270428154163995,4.990067344457597e-05
680,Copernicus Wrocław Airport,Poland,31,0.009727016002510197,0.00015569720940274018,0.3067372473532243,0.02991340926937028
6735,Coronel Altino Machado de Oliveira Airport,Brazil,1,0.00031377470975839345,0.0,0.20968484768734785,1.1342133538445271e-05
3728,Daniel K Inouye International Airport,United States,52,0.01631628490743646,0.014181441622281403,0.3441684665226782,0.02292847449195738
2121,Esfahan Shahid Beheshti International Airport,Iran,15,0.0047066206463759015,0.002961302365476901,0.2967687866654251,0.005134417101202148
3904,Buluh Tumbang (H A S Hanandjoeddin) Airport,Indonesia,2,0.0006275494195167869,0.0,0.24363580765996484,0.0002600602003203792
4194,Naxos Airport,Greece,1,0.00031377470975839345,0.0,0.25520499679692504,0.0012408663223818276
1062,Spriggs Payne Airport,Liberia,2,0.0006275494195167869,0.0,0.2463096066156581,0.0004563938266169914
1064,Al Massira Airport,Morocco,22,0.006903043614684656,0.0001278001998830129,0.30780374734402166,0.024526386397440317
693,Trollhättan-Vänersborg Airport,Sweden,1,0.00031377470975839345,0.0,0.21633179473255498,5.657419755325183e-05
2167,Zahedan International Airport,Iran,7,0.0021964229683087543,0.00010442694490802846,0.28875600253692124,0.0017809901516916238
8630,Bayannur Tianjitai Airport,China,4,0.0012550988390335738,0.0,0.2808671895655239,0.0016180500358619143
127,Quesnel Airport,Canada,2,0.0006275494195167869,0.0,0.2640868412330129,0.0005502603593938805
1154,Benina International Airport,Libya,11,0.003451521807342328,6.823709639399153e-05,0.2899381368267831,0.007329020404177785
4135,Trat Airport,Thailand,1,0.00031377470975839345,0.0,0.26777012266845907,0.0009060935931442183
6404,Aksu Airport,China,2,0.0006275494195167869,0.0,0.2532178611155252,0.0005912836402131108
2402,General Santos International Airport,Philippines,3,0.0009413241292751803,0.0,0.2541669989632347,0.00042597216900697583
3749,Lea County Regional Airport,United States,1,0.00031377470975839345,0.0,0.2757158923782334,0.0009374889728606054
1910,Frank Pais International Airport,Cuba,9,0.002823972387825541,2.889652929551014e-06,0.3080417552677363,0.0115944036601742
2771,Viru Viru International Airport,Bolivia,12,0.003765296517100721,0.0009823321696276937,0.2919567607182118,0.004630761171723151
2537,Tancredo Neves International Airport,Brazil,35,0.010982114841543772,0.0025233734838682295,0.28706539362277067,0.004664239637456637
5473,Tête-à-la-Baleine Airport,Canada,2,0.0006275494195167869,4.635248045030409e-06,0.1474507263810493,3.3253661046961215e-09
2031,Rotorua Regional Airport,New Zealand,3,0.0009413241292751803,0.0,0.24659548127514702,0.00018635771744046655
619,Sønderborg Airport,Denmark,1,0.00031377470975839345,0.0,0.269490952139354,0.0015672230926007866
106,Port Menier Airport,Canada,2,0.0006275494195167869,0.0,0.20868255631220534,1.622466497721278e-05
6003,Kunsan Air Base,South Korea,1,0.00031377470975839345,0.0,0.2277892931170038,0.0001234988022738261
6394,Yiwu Airport,China,14,0.004392845936617509,4.4383037412626855e-06,0.28747970413133683,0.0040277252302320385
231,Es Senia Airport,Algeria,23,0.0072168183244430495,0.000677000134688069,0.3094475191766191,0.018067226287700276
6296,Maningrida Airport,Australia,3,0.0009413241292751803,0.0006279433613997228,0.2211198223825713,3.796625059965375e-05
62,La Grande Rivière Airport,Canada,3,0.0009413241292751803,0.001554980812368506,0.2631926666116112,0.000935255233090043
3380,Chinggis Khaan International Airport,Mongolia,14,0.004392845936617509,0.004423722096822791,0.3016278629566534,0.006356259464889097
3334,Melbourne Essendon Airport,Australia,2,0.0006275494195167869,0.0003139716806998614,0.17141781411359724,1.2681295775929409e-07
4115,Montgomery Regional (Dannelly Field) Airport,United States,3,0.0009413241292751803,0.0,0.27965952965952967,0.0028894917311916802
5695,Nanyuki Airport,Kenya,3,0.0009413241292751803,0.0,0.18733834940042324,1.4110833296549442e-06
665,Trondheim Airport Værnes,Norway,31,0.009727016002510197,0.005624349782117252,0.30020723436322533,0.01921252514269571
3465,East Texas Regional Airport,United States,1,0.00031377470975839345,0.0,0.27365619096685556,0.00090893436545025
1004,Victoria Falls International Airport,Zimbabwe,5,0.0015688735487919673,6.279433613997228e-07,0.2622397761869497,0.0006158184461991953
1205,Rijeka Airport,Croatia,8,0.0025101976780671476,1.1694587215917798e-06,0.2937327188940092,0.0073488045800175405
3001,Vadodara Airport,India,2,0.0006275494195167869,0.0,0.266271200601554,0.0012807216042317298
5893,Mota Lava Airport,Vanuatu,3,0.0009413241292751803,0.0,0.1676221532635565,6.581463671373022e-08
7355,Los Colonizadores Airport,Colombia,2,0.0006275494195167869,0.0,0.24966705836271053,0.0003823445214335184
7505,Baoshan Yunduan Airport,China,1,0.00031377470975839345,0.0,0.2371809183597529,0.00025729900129184825
121,Thunder Bay Airport,Canada,13,0.004079071226859115,0.015826630450311237,0.28407166414118906,0.0015193845104363281
5748,North Platte Regional Airport Lee Bird Field,United States,1,0.00031377470975839345,0.0,0.2607166230366492,0.0007010365116174671
2664,Maquehue Airport,Chile,2,0.0006275494195167869,0.0,0.2517775319955759,0.0002291987814273833
69,Gjoa Haven Airport,Canada,3,0.0009413241292751803,0.0,0.20526858173386578,1.408095867587018e-05
3854,Cold Bay Airport,United States,4,0.0012550988390335738,0.0009419150420995842,0.23252590106522691,9.941831753980985e-05
1187,Entebbe International Airport,Uganda,19,0.0059617194854094755,0.0007701055676195551,0.3140520299566417,0.01333997562058303
3533,Fort Lauderdale Hollywood International Airport,United States,97,0.030436146846564163,0.0052437247434293606,0.3346283074338513,0.04048567893336959
3270,Labuan Airport,Malaysia,3,0.0009413241292751803,0.0,0.2614867082376108,0.0006786596669323459
260,Nnamdi Azikiwe International Airport,Nigeria,23,0.0072168183244430495,0.003998637673036829,0.3061773465270439,0.009260534782172158
2809,Capitán FAP Guillermo Concha Iberico International Airport,Peru,1,0.00031377470975839345,0.0,0.25299674525680715,0.00033003736122570916
2345,Akita Airport,Japan,5,0.0015688735487919673,3.419933950691419e-07,0.2788520430483857,0.001654374770009297
4219,Grand Canyon National Park Airport,United States,1,0.00031377470975839345,0.0,0.20698837435864129,1.785135740215683e-05
7532,Carajás Airport,Brazil,4,0.0012550988390335738,0.0012642200366578219,0.2234296130117779,0.00010358291607284747
3170,Phitsanulok Airport,Thailand,2,0.0006275494195167869,0.0,0.23025792934036557,0.00023007080073023252
3057,Dibrugarh Airport,India,4,0.0012550988390335738,1.5742179156814888e-05,0.2655612032330639,0.0008913693226541358
514,Blackpool International Airport,United Kingdom,9,0.002823972387825541,5.965647840491258e-07,0.26636021730045967,0.008271485882989925
3284,Supadio Airport,Indonesia,4,0.0012550988390335738,0.00014577568304751366,0.24404625162723026,0.0002876398678742232
2706,Tres De Mayo Airport,Colombia,3,0.0009413241292751803,0.0003139716806998614,0.24976489028213167,0.00044363756868567427
1149,Wajir Airport,Kenya,5,0.0015688735487919673,0.00017549307037030624,0.25161850623717036,0.0004709089815108038
3223,Myeik Airport,Burma,2,0.0006275494195167869,0.0003139716806998614,0.19114736400167937,2.08257618446837e-06
3377,Pyongyang Sunan International Airport,North Korea,4,0.0012550988390335738,2.0569977292203776e-07,0.28776523702031603,0.0020677914033368355
5925,Al-Jawf Domestic Airport,Saudi Arabia,2,0.0006275494195167869,0.0,0.2648769946808511,0.0012311214204688663
6926,Rimatara Airport,French Polynesia,2,0.0006275494195167869,0.0,0.23047439976858547,3.697005268377926e-05
2881,Pointe-à-Pitre Le Raizet,Guadeloupe,13,0.004079071226859115,0.0003755961140243914,0.30635393636451025,0.0064174390148086236
5777,Worland Municipal Airport,United States,1,0.00031377470975839345,0.0,0.20684060228452752,1.0046762475227397e-05
6137,Salekhard Airport,Russia,8,0.0025101976780671476,0.00031394327877229194,0.2633449016691456,0.002009748723617391
2656,Carriel Sur Airport,Chile,4,0.0012550988390335738,6.279433613997228e-07,0.2518372184907151,0.00023581343278252653
1162,Ghadames East Airport,Libya,1,0.00031377470975839345,0.0,0.2403106620419243,0.00024685579620180217
3958,Palanga International Airport,Lithuania,3,0.0009413241292751803,0.0,0.272090839238453,0.0037382038150404915
2151,Ramsar Airport,Iran,2,0.0006275494195167869,0.0,0.23102573396158027,0.00014759331319837328
1128,Cairo International Airport,Egypt,81,0.02541575149042987,0.003399251808300756,0.3509525382667107,0.060016531110092204
10940,Zhangjiakou Ningyuan Airport,China,1,0.00031377470975839345,0.0,0.22090524710612047,0.00010066721732297891
374,Augsburg Airport,Germany,1,0.00031377470975839345,0.0,0.2453803510933169,0.0009112078312899467
2942,Simferopol International Airport,Ukraine,5,0.0015688735487919673,2.7601905995592214e-08,0.2753585622947987,0.00449807374849719
2914,Shymkent Airport,Kazakhstan,9,0.002823972387825541,3.3548229255942547e-06,0.2781220001745353,0.0039955393193076075
2050,Hamid Karzai International Airport,Afghanistan,15,0.0047066206463759015,4.097035940714162e-05,0.297711349836525,0.006937242502686198
3700,Waco Regional Airport,United States,1,0.00031377470975839345,0.0,0.27365619096685556,0.00090893436545025
1930,Leonard M Thompson International Airport,Bahamas,6,0.0018826482585503606,1.4783257994400154e-06,0.2718123667377399,0.0029678635045627343
6715,Gambell Airport,United States,2,0.0006275494195167869,0.0,0.1890384957589418,1.49087645918495e-06
8247,Eirunepé Airport,Brazil,1,0.00031377470975839345,0.0,0.17825381732759102,5.78674753458388e-07
5905,Norsup Airport,Vanuatu,5,0.0015688735487919673,9.419150420995841e-07,0.20809663728370878,1.2161391719086309e-05
252,Takoradi Airport,Ghana,1,0.00031377470975839345,0.0,0.24532368562851203,0.000314309103570693
6012,Camiguin Airport,Philippines,1,0.00031377470975839345,0.0,0.22675204553539666,6.848463667732878e-05
3395,Chengdu Shuangliu International Airport,China,107,0.0335738939441481,0.007789480535274526,0.3322906891877802,0.027243228467791706
6395,Zhoushan Airport,China,7,0.0021964229683087543,3.339515930987873e-06,0.28291167332445627,0.002718241734287274
1274,Pau Pyrénées Airport,France,4,0.0012550988390335738,2.0724414076473039e-07,0.2943838906336597,0.00506883343148259
1399,Lille-Lesquin Airport,France,32,0.01004079071226859,2.115264325022487e-05,0.2778310522186383,0.021688062042701586
988,Chingozi Airport,Mozambique,6,0.0018826482585503606,0.0009197946556421385,0.26269370260468183,0.000548159046030188
4193,Milos Airport,Greece,1,0.00031377470975839345,0.0,0.25520499679692504,0.0012408663223818276
3307,Sultan Mahmud Airport,Malaysia,4,0.0012550988390335738,5.19927229620908e-07,0.2674330787949987,0.0013046844345408234
2550,Presidente Prudente Airport,Brazil,2,0.0006275494195167869,1.3384049209321015e-07,0.21331994645247657,5.53145368264491e-05
3941,Eleftherios Venizelos International Airport,Greece,104,0.03263256981487292,0.012635247167103382,0.34261449150720275,0.08665578981256433
4027,Jackson Hole Airport,United States,2,0.0006275494195167869,0.0,0.26306231943871233,0.0011609232759055923
